local_day,local_hour_end,tot_wind_mwh,_FREQ_
2023-08-10,13,2832.2833780111587,54
2023-08-10,14,2547.7202493546497,56
2023-08-10,15,2780.210055751459,58
2023-08-10,16,3128.4915956118157,57
2023-08-10,17,4664.73699677017,57
2023-08-10,18,4771.190687212463,57
2023-08-10,19,5767.807061071999,56
2023-08-10,20,6074.671633649856,54
2023-08-10,21,7841.676556762842,56
2023-08-10,22,8667.379278501014,55
2023-08-10,23,8213.660246997733,54
2023-08-10,24,7088.288738774556,54
2023-08-11,01,7621.820573277142,56
2023-08-11,02,9518.074997737256,54
2023-08-11,03,11637.288931746009,56
2023-08-11,04,11565.358535649939,55
2023-08-11,05,14193.605673646696,56
2023-08-11,06,15438.119624888106,57
2023-08-11,07,15836.304765247341,56
2023-08-11,08,15740.04052763118,57
2023-08-11,09,16055.776241079227,57
2023-08-11,10,18546.754146663552,57
2023-08-11,11,20018.951558629076,58
2023-08-11,12,20741.249186323083,58
2023-08-11,13,22095.100635410392,59
2023-08-11,14,21684.52885563179,58
2023-08-11,15,23250.161627474685,58
2023-08-11,16,23656.20170990473,58
2023-08-11,17,24158.506029950957,59
2023-08-11,18,23896.2718100482,58
2023-08-11,19,23057.24864458853,56
2023-08-11,20,21295.21485614275,56
2023-08-11,21,21377.99386104292,56
2023-08-11,22,22544.754871716184,56
2023-08-11,23,22581.969719639128,55
2023-08-11,24,19696.212312915082,56
2023-08-12,01,17032.28835761065,53
