ID,Name,Type,Fuel Type,Generating Fuel Type,State,Summer Qual,Winter Qual,FCA Qual,June,July,August,September,October,November,December,January,February,March,April,May
38249,Silver lake Photovoltaic Facility,Generator,Solar,Solar,MA,0.375,0.0,0.375,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38250,Indian Orchard Photovoltaic Facility,Generator,Solar,Solar,MA,0.647,0.0,0.647,0.647,0.647,0.647,0.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38252,Indian River Power Supply# LLC,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.155,0.353,0.155,0.155,0.155,0.155,0.155,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353
38278,Wallingford Unit 6 and Unit 7,Generator,Gas,Natural Gas,CT,94.539,94.57,94.539,94.539,94.539,94.539,94.539,94.539,94.539,94.539,94.539,94.539,94.539,94.539,94.539
38287,WMA Chester Solar 1,Generator,Solar,Solar,MA,1.904,0.0,1.904,1.904,1.904,1.904,1.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38289,Medway Peaker - SEMARI,Generator,Gas,Natural Gas,MA,194.8,194.8,194.8,194.8,194.8,194.8,194.8,194.8,194.8,194.8,194.8,194.8,194.8,194.8,194.8
38297,CPV_Towantic,Generator,Gas,Natural Gas,CT,795.5,795.5,795.5,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0
38302,Fisher Road Solar I,Generator,Solar,Solar,MA,1.92,0.0,1.92,1.92,1.92,1.92,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38310,Canal 3,Generator,Gas,Natural Gas,MA,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0
38372,Dartmouth Solar,Generator,Solar,Solar,MA,1.43,0.0,1.43,1.43,1.43,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38373,Holliston,Generator,Solar,Solar,MA,1.268,0.0,1.268,1.268,1.268,1.268,1.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38374,Plymouth,Generator,Solar,Solar,MA,1.9,0.0,1.9,1.9,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38375,Uxbridge,Generator,Solar,Solar,MA,1.23,0.0,1.23,1.23,1.23,1.23,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38376,Landcraft,Generator,Solar,Solar,MA,1.339,0.0,1.339,1.339,1.339,1.339,1.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38378,LSRHS,Generator,Solar,Solar,MA,0.42,0.0,0.42,0.42,0.42,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38380,Treasure Valley- SE,Generator,Solar,Solar,MA,2.07,0.0,2.07,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38381,Belchertown SEd,Generator,Solar,Solar,MA,0.53,0.0,0.53,0.53,0.53,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38421,Jericho Power,Generator,Wind,Wind,NH,1.035,3.266,1.035,0.935,0.935,0.935,0.935,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95
38437,Ipswich Wind II,Generator,Wind,Wind,MA,0.034,0.125,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38438,Deerfield Wind Project ,Generator,Wind,Wind,VT,8.1,13.6,8.1,8.1,8.1,8.1,8.1,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6
38440,Cottage St PV,Generator,Solar,Solar,MA,1.539,0.0,1.539,1.539,1.539,1.539,1.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38441,UI RCP BGPT FC,Generator,Gas,Natural Gas,CT,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52
38442,UI RCP NH FC,Generator,Gas,Natural Gas,CT,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52
38475,Hoosac Wind Project,Generator,Wind,Wind,MA,3.942,10.412,3.942,3.942,3.942,3.942,3.942,10.412,10.412,10.412,10.412,10.412,10.412,10.412,10.412
38480,Hubbardston SE,Generator,Solar,Solar,MA,1.295,0.0,1.295,1.295,1.295,1.295,1.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38494,24 Boutilier Rd Leicester PV,Generator,Solar,Solar,MA,0.248,0.0,0.248,0.248,0.248,0.248,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38495,Deepwater Wind Block Island,Generator,Wind,Wind,RI,5.71,14.1,5.71,5.71,5.71,5.71,5.71,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1
38500,Mass Mid-State Solar,Generator,Solar,Solar,MA,6.765,0.0,6.765,6.765,6.765,6.765,6.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38510,City of Gardner - Mill St. Solar,Generator,Solar,Solar,MA,0.385,0.0,0.385,0.385,0.385,0.385,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38527,Grafton WD,Generator,Solar,Solar,MA,0.666,0.0,0.666,0.666,0.666,0.666,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38528,29 Oxford Rd Charlton PV,Generator,Solar,Solar,MA,0.19,0.0,0.19,0.19,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38530,Mattapoisett 2,Generator,Solar,Solar,MA,0.263,0.0,0.263,0.263,0.263,0.263,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38531,Mattapoisett 1,Generator,Solar,Solar,MA,0.284,0.0,0.284,0.284,0.284,0.284,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38532,Leominster- South St.,Generator,Solar,Solar,MA,1.324,0.0,1.324,1.324,1.324,1.324,1.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38533,Berlin 1,Generator,Solar,Solar,MA,0.328,0.0,0.328,0.328,0.328,0.328,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38534,Millbury Solar,Generator,Solar,Solar,MA,1.457,0.0,1.457,1.457,1.457,1.457,1.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38538,Groton Road Shirley PV,Generator,Solar,Solar,MA,0.197,0.0,0.197,0.197,0.197,0.197,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38539,40 Auburn Rd Millbury PV,Generator,Solar,Solar,MA,0.142,0.0,0.142,0.142,0.142,0.142,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38543,Carpenter Hill Rd Chartlon PV,Generator,Solar,Solar,MA,0.368,0.0,0.368,0.368,0.368,0.368,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38544,17 Kelly Rd Sturbridge PV,Generator,Solar,Solar,MA,0.235,0.0,0.235,0.235,0.235,0.235,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38545,90 River Rd Sturbridge PV,Generator,Solar,Solar,MA,0.318,0.0,0.318,0.318,0.318,0.318,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38548,Fall River- Commerce,Generator,Solar,Solar,MA,0.512,0.0,0.512,0.512,0.512,0.512,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38551,Fasll River - Innovation,Generator,Solar,Solar,MA,1.476,0.0,1.476,1.476,1.476,1.476,1.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38553,Antrim Wind Resource,Generator,Wind,Wind,NH,5.0,9.9,5.0,5.0,5.0,5.0,5.0,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9
38555,Berlin 2,Generator,Solar,Solar,MA,0.311,0.0,0.311,0.311,0.311,0.311,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38556,Berlin 3,Generator,Solar,Solar,MA,0.308,0.0,0.308,0.308,0.308,0.308,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38558,Fall River- Uxbridge,Generator,Solar,Solar,MA,1.447,0.0,1.447,1.447,1.447,1.447,1.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38559,Berlin 4,Generator,Solar,Solar,MA,0.347,0.0,0.347,0.347,0.347,0.347,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38560,Grafton,Generator,Solar,Solar,MA,0.845,0.0,0.845,0.845,0.845,0.845,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38561,True North,Generator,Solar,Solar,MA,2.042,0.0,2.042,2.042,2.042,2.042,2.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38562,Franklin 1,Generator,Solar,Solar,MA,1.41,0.0,1.41,1.41,1.41,1.41,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38565,Franklin 2,Generator,Solar,Solar,MA,1.988,0.0,1.988,1.988,1.988,1.988,1.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38567,Billerica,Generator,Solar,Solar,MA,1.527,0.0,1.527,1.527,1.527,1.527,1.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38574,Route 57,Generator,Solar,Solar,MA,0.726,0.0,0.726,0.726,0.726,0.726,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38575,Agawam Solar,Generator,Solar,Solar,MA,0.686,0.0,0.686,0.686,0.686,0.686,0.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38576,Whately,Generator,Solar,Solar,MA,0.617,0.0,0.617,0.617,0.617,0.617,0.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38577,Holiday Hill Community Wind,Generator,Wind,Wind,MA,0.784,1.2,0.784,0.784,0.784,0.784,0.784,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
38579,Rehoboth,Generator,Solar,Solar,MA,1.027,0.0,1.027,1.027,1.027,1.027,1.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38580,Amesbury,Generator,Solar,Solar,MA,2.312,0.0,2.312,2.312,2.312,2.312,2.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38581,Tyngsborough,Generator,Solar,Solar,MA,1.283,0.0,1.283,1.283,1.283,1.283,1.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38582,Norton MA,Generator,Solar,Solar,MA,0.54,0.0,0.54,0.54,0.54,0.54,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38583,Agawam II,Generator,Solar,Solar,MA,0.804,0.0,0.804,0.804,0.804,0.804,0.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38584,Bridgewater,Generator,Solar,Solar,MA,0.462,0.0,0.462,0.462,0.462,0.462,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38655,Barrett Distribution - Franklin Solar,Generator,Solar,Solar,MA,0.23,0.0,0.23,0.23,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38657,Heliovaas - Acton Solar,Generator,Solar,Solar,MA,0.494,0.0,0.494,0.494,0.494,0.494,0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38661,Heliovaas - Sudbury Solar,Generator,Solar,Solar,MA,0.524,0.0,0.524,0.524,0.524,0.524,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38663,Killingly Energy Center,Generator,Gas,Natural Gas,CT,631.955,631.955,631.955,631.955,631.955,631.955,631.955,631.955,631.955,631.955,631.955,631.955,631.955,631.955,631.955
38669,Future Gen Wind,Generator,Wind,Wind,MA,1.526,2.014,1.526,1.526,1.526,1.526,1.526,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014
38692,MMWEC Simple Cycle Gas Turbine,Generator,Gas,Natural Gas,MA,57.967,57.967,57.967,57.967,57.967,57.967,57.967,57.967,57.967,57.967,57.967,57.967,57.967,57.967,57.967
38696,Blossom Rd 1 Fall River PV,Generator,Solar,Solar,MA,0.414,0.0,0.414,0.414,0.414,0.414,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38698,Blossom Rd 2 Fall River PV,Generator,Solar,Solar,MA,0.417,0.0,0.417,0.417,0.417,0.417,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38699,Groveland St Abington PV,Generator,Solar,Solar,MA,0.39,0.0,0.39,0.39,0.39,0.39,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38700,Stafford St Leicester PV 2,Generator,Solar,Solar,MA,0.228,0.0,0.228,0.228,0.228,0.228,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38701,Onset East,Generator,Solar,Solar,MA,0.455,0.0,0.455,0.455,0.455,0.455,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38702,Onset West,Generator,Solar,Solar,MA,0.449,0.0,0.449,0.449,0.449,0.449,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38704,Richardson Ave Attleboro PV 2,Generator,Solar,Solar,MA,0.418,0.0,0.418,0.418,0.418,0.418,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38706,Old Upton Rd Grafton PV 2,Generator,Solar,Solar,MA,0.228,0.0,0.228,0.228,0.228,0.228,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38707,Main St Dighton PV,Generator,Solar,Solar,MA,0.265,0.0,0.265,0.265,0.265,0.265,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38708,Groton School Rd Ayer PV 2,Generator,Solar,Solar,MA,0.359,0.0,0.359,0.359,0.359,0.359,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38709,Frank Mossberg Dr Atteleboro PV,Generator,Solar,Solar,MA,0.18,0.0,0.18,0.18,0.18,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38738,Canton Mountain Wind Project,Generator,Wind,Wind,ME,3.6,7.2,3.6,3.6,3.6,3.6,3.6,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2
38757,WOODBRIDGE FUEL CELL,Generator,Gas,Natural Gas,CT,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
38760,Norwich WWT,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",CT,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
38795,Hadley 2,Generator,Solar,Solar,MA,0.621,0.0,0.621,0.621,0.621,0.621,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38815,Hubbardston PV,Generator,Solar,Solar,MA,0.884,0.0,0.884,0.884,0.884,0.884,0.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38823,Coolidge Solar,Generator,Solar,Solar,VT,6.85,0.0,6.85,6.85,6.85,6.85,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38831,Montague Site 36-Grosolar PV,Generator,Solar,Solar,MA,1.28,0.0,1.28,1.28,1.28,1.28,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38833,DGSC PV405_28 Jacome Way_Middletown,Generator,Solar,Solar,RI,0.101,0.0,0.101,0.101,0.101,0.101,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38834,DGSC PV1666_179 Plain Meeting House Rd_West Greenwich,Generator,Solar,Solar,RI,0.828,0.0,0.828,0.828,0.828,0.828,0.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38835,Lee Site 31-Conti PV,Generator,Solar,Solar,MA,0.375,0.0,0.375,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38836,Pittsfield 44-M&W PV,Generator,Solar,Solar,MA,0.197,0.0,0.197,0.197,0.197,0.197,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38841,Syncarpha Freetown,Generator,Solar,Solar,MA,1.5,0.0,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38842,DGSC PV3000_Forbes St Landfill_East Providence,Generator,Solar,Solar,RI,1.348,0.0,1.348,1.348,1.348,1.348,1.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38843,DGSC PV2000_338 Compass Circle_North Kingstown,Generator,Solar,Solar,RI,0.838,0.0,0.838,0.838,0.838,0.838,0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38853,DGSC PV400_1 Ralco Way_Cumberland,Generator,Solar,Solar,RI,0.201,0.0,0.201,0.201,0.201,0.201,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38855,DGSC PV500_1060 West Main Rd_Portsmouth,Generator,Solar,Solar,RI,0.132,0.0,0.132,0.132,0.132,0.132,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38858,DGSC PV1225_100 Dupont Dr_Providence,Generator,Solar,Solar,RI,0.524,0.0,0.524,0.524,0.524,0.524,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38860,DGSC PV450_0 Martin St_Cubmerland,Generator,Solar,Solar,RI,0.187,0.0,0.187,0.187,0.187,0.187,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38861,DGSC PV225_225 Dupont Dr_Providence,Generator,Solar,Solar,RI,0.118,0.0,0.118,0.118,0.118,0.118,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38862,DGSC PV450_35 Martin St_Cumberland,Generator,Solar,Solar,RI,0.19,0.0,0.19,0.19,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38863,Syncarpha Lexington,Generator,Solar,Solar,MA,0.71,0.0,0.71,0.71,0.71,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38864,DGSC PV250_65 All American Way_North Kingstown,Generator,Solar,Solar,RI,0.117,0.0,0.117,0.117,0.117,0.117,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38865,DGSC PV850_582 Great Rd_North Smithfield,Generator,Solar,Solar,RI,0.41,0.0,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38868,DGSC PV1375_101 Peck Hill Rd_Johnston,Generator,Solar,Solar,RI,0.436,0.0,0.436,0.436,0.436,0.436,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38869,DGSC PV499_76 Silson Rd_Richmond,Generator,Solar,Solar,RI,0.194,0.0,0.194,0.194,0.194,0.194,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38881,DGSC PV495_1720 Davisville Rd_North Kingstown,Generator,Solar,Solar,RI,0.198,0.0,0.198,0.198,0.198,0.198,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38883,DGSC PV1170_23 Theodore Foster Rd_Foster,Generator,Solar,Solar,RI,0.438,0.0,0.438,0.438,0.438,0.438,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38884,DGSC PV912_260 South County Trail_Exeter,Generator,Solar,Solar,RI,0.44,0.0,0.44,0.44,0.44,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38885,DGSC PV1000_90 Tift Rd_North Smithfield,Generator,Solar,Solar,RI,0.454,0.0,0.454,0.454,0.454,0.454,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38888,Patterson Rd 1 Shirley PV,Generator,Solar,Solar,MA,0.432,0.0,0.432,0.432,0.432,0.432,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38889,Patterson Rd 2 Shirley PV,Generator,Solar,Solar,MA,0.229,0.0,0.229,0.229,0.229,0.229,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38943,Athens Energy LLC_1,Generator,Refuse/Woods,Wood/Wood Waste Solids.,ME,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
38944,Barre I,Generator,Solar,Solar,MA,0.667,0.0,0.667,0.667,0.667,0.667,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38945,Gill,Generator,Solar,Solar,MA,1.147,0.0,1.147,1.147,1.147,1.147,1.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38961,"Fitchburg Solar, LLC",Generator,Solar,Solar,MA,0.215,0.0,0.215,0.215,0.215,0.215,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38962,Ashby 1 Solar,Generator,Solar,Solar,MA,0.374,0.0,0.374,0.374,0.374,0.374,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38963,Ashby 2 Solar,Generator,Solar,Solar,MA,0.422,0.0,0.422,0.422,0.422,0.422,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38970,Barre II,Generator,Solar,Solar,MA,0.665,0.0,0.665,0.665,0.665,0.665,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38973,Partners Healthcare Sandwich,Generator,Solar,Solar,MA,0.301,0.0,0.301,0.301,0.301,0.301,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40595,Southwick,Generator,Solar,Solar,MA,1.605,0.0,1.605,1.605,1.605,1.605,1.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40613,Fusion Solar Center LLC,Generator,Solar,Solar,CT,7.44,0.0,7.44,7.44,7.44,7.44,7.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40615,Hatfield Solar PV,Generator,Solar,Solar,MA,0.63,0.0,0.63,0.63,0.63,0.63,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40616,Pawcatuck Solar Center,Generator,Solar,Solar,CT,9.0,0.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40617,Sunderland PV Solar,Generator,Solar,Solar,MA,0.175,0.0,0.175,0.175,0.175,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40618,Greenfield Solar PV,Generator,Solar,Solar,MA,0.376,0.0,0.376,0.376,0.376,0.376,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40619,Southampton Solar PV,Generator,Solar,Solar,MA,0.347,0.0,0.347,0.347,0.347,0.347,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40620,Savoy Solar PV,Generator,Solar,Solar,MA,0.359,0.0,0.359,0.359,0.359,0.359,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40621,Hampden Solar PV,Generator,Solar,Solar,MA,0.59,0.0,0.59,0.59,0.59,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40622,Springfield Solar PV,Generator,Solar,Solar,MA,0.712,0.0,0.712,0.712,0.712,0.712,0.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40623,East Longmeadow Solar PV,Generator,Solar,Solar,MA,0.842,0.0,0.842,0.842,0.842,0.842,0.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40624,East Springfield Solar PV,Generator,Solar,Solar,MA,0.261,0.0,0.261,0.261,0.261,0.261,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40625,Ludlow Site 72 - Conti,Generator,Solar,Solar,MA,0.264,0.0,0.264,0.264,0.264,0.264,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40626,Plymouth Solar PV,Generator,Solar,Solar,MA,0.229,0.0,0.229,0.229,0.229,0.229,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40627,New Bedford Solar PV,Generator,Solar,Solar,MA,0.169,0.0,0.169,0.169,0.169,0.169,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40629,Wareham Solar PV,Generator,Solar,Solar,MA,0.553,0.0,0.553,0.553,0.553,0.553,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40630,Hinsdale Solar PV,Generator,Solar,Solar,MA,0.365,0.0,0.365,0.365,0.365,0.365,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40631,Southwick Solar PV,Generator,Solar,Solar,MA,0.823,0.0,0.823,0.823,0.823,0.823,0.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40632,RI_23_DGSC PV_200 Frenchtown Rd_North Kingstown,Generator,Solar,Solar,RI,0.342,0.0,0.342,0.342,0.342,0.342,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40653,Madison BESS,Generator,ES,Electricity used for Energy Storage,ME,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99
40654,RI_29_RE Growth PV_44 Bank St_Hopkinton,Generator,Solar,Solar,RI,0.14,0.0,0.14,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40655,RI_33_RE Growth PV_200 Frenchtown Rd_North Kingstown,Generator,Solar,Solar,RI,0.264,0.0,0.264,0.264,0.264,0.264,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40656,RI_34_RE Growth PV_0 Danielson Pike_Providence,Generator,Solar,Solar,RI,0.702,0.0,0.702,0.702,0.702,0.702,0.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40658,Vineyard Wind,Generator,Wind,Wind,MA,53.805,82.383,53.805,53.805,53.805,53.805,53.805,82.383,82.383,82.383,82.383,82.383,82.383,82.383,82.383
40659,RI_36_RE Growth PV_540 Nooseneck Hill Rd_Exeter,Generator,Solar,Solar,RI,0.377,0.0,0.377,0.377,0.377,0.377,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40664,Syncarpha Massachusetts,Generator,Solar,Solar,MA,0.67,0.0,0.67,0.67,0.67,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40667,RI_42_RE Growth PV_320 Compass Circle_North Kingstown,Generator,Solar,Solar,RI,0.464,0.0,0.464,0.464,0.464,0.464,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40675,RI_50_RE Growth PV_722 Main St_Hopkinton,Generator,Solar,Solar,RI,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40676,RI_52_RE Growth PV_139 Heaton Orchard Rd_Richmond,Generator,Solar,Solar,RI,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40698,Syncarpha North Adams,Generator,Solar,Solar,MA,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40700,Syncarpha Bondsville,Generator,Solar,Solar,MA,1.36,0.0,1.36,1.36,1.36,1.36,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40732,Three Corners Solar,Generator,Solar,Solar,ME,77.1,0.0,77.1,77.1,77.1,77.1,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
