Date,Hour Ending,Total Load
11/20/2023,4,12078.915861218544
11/20/2023,5,12544.544435602647
11/20/2023,6,13330.519744039735
11/20/2023,7,14587.494544092717
11/20/2023,8,15246.906268496688
11/20/2023,9,14277.320096602649
11/20/2023,10,12965.949464483445
11/20/2023,11,12119.37903178808
11/20/2023,12,11767.807598205298
11/20/2023,13,11849.704444370862
11/20/2023,14,12392.146038443709
11/20/2023,15,13557.618184476822
11/20/2023,16,15134.073269006623
11/20/2023,17,16675.765536920528
11/20/2023,18,17482.559277728476
11/20/2023,19,17395.72602860265
11/20/2023,20,17150.272738701984
11/20/2023,21,16557.92536513245
11/20/2023,22,15664.584063476823
11/20/2023,23,14826.460772331124
11/20/2023,24,13930.747097205298
11/21/2023,1,13309.876669966889
11/21/2023,2,12970.71856539735
11/21/2023,3,12829.028510986755
11/21/2023,4,12910.935286728478
11/21/2023,5,13365.714237761587
11/21/2023,6,14240.0699327351
11/21/2023,7,15743.614457781456
11/21/2023,8,16284.256077165563
11/21/2023,9,15113.571079682119
11/21/2023,10,14249.004127331125
11/21/2023,11,13675.923036999997
11/21/2023,12,14051.958813708608
11/21/2023,13,14713.780889562915
11/21/2023,14,15465.506657576158
11/21/2023,15,15631.750747066224
11/21/2023,16,16176.726983165563
11/21/2023,17,17072.706928443706
11/21/2023,18,17475.440881801325
11/21/2023,19,17236.710078536424
11/21/2023,20,16780.658520337744
11/21/2023,21,16126.143519470199
11/21/2023,22,15199.2052155298
11/21/2023,23,14077.631292847684
11/21/2023,24,13070.512725046356
11/22/2023,1,12748.37652997351
11/22/2023,2,12652.267545774836
11/22/2023,3,12393.369613907285
11/22/2023,4,12329.193624576159
11/22/2023,5,12547.743906
11/22/2023,6,12842.98855676821
11/22/2023,7,13935.17365945033
11/22/2023,8,15037.78887781457
11/22/2023,9,15606.774763384106
11/22/2023,10,15813.230475019867
11/22/2023,11,15856.53500537086
11/22/2023,12,15760.811045854305
11/22/2023,13,15541.608815165562
11/22/2023,14,15415.541828092715
11/22/2023,15,15372.32212015894
11/22/2023,16,15535.416267596025
11/22/2023,17,16204.733073384108
11/22/2023,18,16562.34882307947
11/22/2023,19,16192.380079688743
11/22/2023,20,15638.813297086093
11/22/2023,21,15003.069793158938
11/22/2023,22,14529.839501225164
11/22/2023,23,13558.088586225165
11/22/2023,24,12581.82551637086
11/23/2023,1,11867.2433707947
11/23/2023,2,11403.057400602649
11/23/2023,3,11168.29018834437
11/23/2023,4,10888.925239172186
11/23/2023,5,10835.991188715232
11/23/2023,6,11280.48780807947
11/23/2023,7,11981.434955344372
11/23/2023,8,12568.016524615894
11/23/2023,9,12450.067649172184
